document_id,sent_id,paragraph_no,position_in_paragraph,score_bert,score_tfidf,score_bm25,rank_bert,rank_tfidf,rank_bm25,keyword_count,cardinal_count,date_count,event_count,fac_count,gpe_count,language_count,law_count,loc_count,money_count,norp_count,ordinal_count,org_count,percent_count,person_count,product_count,quantity_count,time_count,work_of_art_count
960,18,6,1,0.9296138882637024,29.62224213525328,25.658778441842802,5,11,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
960,19,6,2,0.8947677612304688,26.31836683317928,18.033015572081055,17,15,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,20,6,3,0.8325798511505127,8.901565005781078,6.704042163292963,24,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,21,6,4,0.8129703998565674,8.997975292889759,6.9515331508134715,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,22,6,5,0.9213860034942627,33.555195481685296,28.582007493840038,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
960,23,6,6,0.9138040542602539,35.55613742648404,26.311384692744227,12,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,24,6,7,0.9267271161079407,22.04646957446104,17.192362986885396,7,18,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
960,25,6,8,0.8998130559921265,31.853191676352942,28.012592417321926,16,9,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
960,26,6,9,0.8015549778938293,21.8045378592106,19.40087073460249,26,19,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,0,0,0,0.9313132166862488,24.22344072146082,21.909759304390377,4,12,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,1,1,0,0.9335125684738159,39.70547904489535,32.1791619744055,3,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
961,2,1,1,0.9189841151237488,34.59715905391727,24.85332523290496,7,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,3,1,2,0.9087495803833008,20.163750383389804,17.16256976711174,10,13,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,4,1,3,0.95455402135849,31.182920069044233,28.43784104277929,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
961,5,1,4,0.9305450916290283,29.40753689852716,22.406402340097436,5,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
961,6,1,5,0.908150315284729,14.189622858841673,10.432312724869572,11,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,7,1,6,0.898510217666626,29.223885222661742,21.25869702284339,14,5,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,8,2,0,0.9145506620407104,24.296156711741332,17.658107250815085,8,11,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
961,9,2,1,0.8852179050445557,14.35711606002332,12.748334178543068,16,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,10,2,2,0.9466565847396851,25.692206820742197,19.509002259851783,1,7,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
961,11,2,3,0.90376877784729,13.279400550434568,12.610938092219836,13,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,12,2,4,0.8871465921401978,25.07272601496237,19.23414515911583,15,8,10,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
961,13,2,5,0.9375292062759399,25.07083073143437,22.032645069217057,2,9,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
961,14,2,6,0.9104387760162354,27.608147714558925,18.25268541434859,9,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,15,2,7,0.8829748034477234,18.70329694437028,15.707754656304319,17,14,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,16,2,8,0.8440930843353271,10.08969624491169,10.878455661298489,19,19,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,17,3,0,0.9222894906997681,35.76903060113041,26.846270956370912,6,1,2,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
961,18,3,1,0.9080778956413269,24.32994105525664,19.876290342067268,12,10,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
961,19,3,2,0.8718327283859253,10.585069682982038,9.421126304501723,18,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,0,0,0,0.9582057595252991,41.305702119254185,31.46396127055439,0,3,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
962,1,1,0,0.9459729194641113,26.30238992942983,20.359115482552507,1,14,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
962,2,1,1,0.8020033836364746,10.187048659847788,9.510539997927275,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,3,1,2,0.9360909461975098,25.70909805886508,22.458970135875223,5,16,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,4,2,0,0.9025229215621948,36.31738962214669,30.498845829482473,10,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,5,2,1,0.9120794534683228,26.161310705140238,24.218095451986613,7,15,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
962,6,2,2,0.7401153445243835,4.701923257098139,5.059379411146535,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,7,2,3,0.8811255097389221,30.349700743828322,24.728704391814773,16,10,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
962,8,3,0,0.8922851085662842,27.90788208571636,22.53300204815509,12,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,9,3,1,0.8911510109901428,34.20808505693195,30.128533006585492,13,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
962,10,3,2,0.9210459589958191,45.335055688015856,38.02163115288242,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
962,11,3,3,0.8990705013275146,20.048940086900117,19.57791878040698,11,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,12,3,4,0.8826886415481567,31.955200960906744,24.821564839917375,15,8,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
962,13,4,0,0.905480682849884,31.7316795852079,25.947859707841562,8,9,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
962,14,4,1,0.8368511199951172,36.81390405049221,28.79438346915653,19,4,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
962,15,4,2,0.8499228954315186,17.540676570617773,15.048665167111444,18,20,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
962,16,4,3,0.9455680847167969,26.751973395632447,24.02487841034378,3,12,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
962,17,4,4,0.9452296495437622,50.4070109939079,38.95506257669185,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0
962,18,5,0,0.9458785653114319,24.975126996094872,20.112509276147126,2,17,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
962,19,5,1,0.8752468824386597,33.0590988652389,27.655327044276014,17,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
962,20,5,2,0.8337143659591675,23.503673651246135,22.131089532862813,20,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,21,5,3,0.8897526860237122,42.44025911203021,34.36985350108122,14,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
962,22,5,4,0.9045106172561646,26.36249479534072,22.37246757687504,9,13,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
963,0,0,0,0.9343689680099487,26.467508362470767,20.23495299415737,3,8,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
963,1,1,0,0.9214242100715637,26.50178521862857,23.233098503313624,9,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
963,2,1,1,0.8747038245201111,23.202594814029748,20.014639327573914,11,10,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
963,3,1,2,0.9328415393829346,26.648782964068776,24.56091640668344,4,6,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
963,4,1,3,0.9214676022529602,37.37798865158568,34.00608820147383,8,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963,5,1,4,0.8902196884155273,35.29489609585042,29.25429094507226,10,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
963,6,2,0,0.9460191130638123,43.59586394061961,38.048256547489736,1,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
963,7,2,1,0.951557457447052,35.760927863640475,29.925358388155725,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
963,8,2,2,0.9433653354644775,40.453005637233794,33.115501443731105,2,2,3,2,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0
963,9,2,3,0.9217419624328613,24.09387540293721,21.976681442789722,7,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
963,10,2,4,0.92649245262146,17.462495536741972,16.027563495078564,5,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
963,11,2,5,0.9246501922607422,49.02509061924417,41.48455372716398,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,0,0,0,0.939268946647644,31.68238636556193,27.475222520257432,9,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,1,1,0,0.9448258280754089,42.39440837795702,32.93032831667987,6,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
964,2,1,1,0.9303543567657471,22.62576487277713,19.77000421103703,14,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,3,1,2,0.9592697620391846,17.903947094432148,15.077755704431702,1,18,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
964,4,2,0,0.8952239751815796,41.75066254017484,34.66256076672925,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,5,2,1,0.9254171848297119,32.022843930347435,26.95950488117623,15,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,6,3,0,0.9411504864692688,30.204600437629615,22.664565895472816,8,10,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,7,3,1,0.933875322341919,39.915697356477644,34.53848956978576,11,3,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
964,8,3,2,0.9455034732818604,48.40695338320057,33.85604184439771,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
964,9,3,3,0.9574410915374756,25.5730443106663,22.20053027861405,2,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
964,10,3,4,0.9056822657585144,34.485812283493495,28.107532493221843,18,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,11,4,0,0.9332574605941772,34.706188152135326,23.786820052521737,12,4,9,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0
964,12,4,1,0.9309535622596741,26.861140970524676,20.36128994126944,13,11,14,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
964,13,5,0,0.854010820388794,14.77791066638492,12.006778217826444,23,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,14,5,1,0.9436155557632446,24.24696529458216,17.577737505267446,7,15,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
964,15,5,2,0.8683618307113647,6.475377386729031,6.01130909560709,21,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,16,5,3,0.9713000059127808,34.474445557639996,29.403990066811925,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
964,17,5,4,0.9540087580680847,17.067022386581392,14.102264338975859,3,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
964,18,5,5,0.8992520570755005,11.767920287046374,11.5904861574877,19,23,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
964,19,6,0,0.9450785517692566,24.880008847589423,22.041515178123863,5,14,13,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
964,20,6,1,0.9181296229362488,30.968457792603257,24.236995966536455,16,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,21,6,2,0.8410670161247253,15.723478479741134,15.17193578832443,24,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,22,7,0,0.9380345344543457,25.440312748853998,23.637921443679666,10,13,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
964,23,7,1,0.857064425945282,11.941988289124229,10.490967537675184,22,22,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
964,24,7,2,0.9104479551315308,24.216959910480966,19.666729220828817,17,16,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,0,0,0,0.941799521446228,27.716514188602666,23.465942238545047,6,8,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
965,1,1,0,0.9098522663116455,23.45354201262756,20.349665826550734,10,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
965,2,1,1,0.9020330905914307,28.703979928117587,27.28747113975476,11,6,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
965,3,1,2,0.9578160047531128,35.08500267148802,27.460158749210542,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
965,4,2,0,0.9324091672897339,39.607697643154395,33.721765507907804,9,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
965,5,3,0,0.9496515393257141,27.813351637440597,23.153693973994397,4,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
965,6,3,1,0.9493165016174316,34.521826611831635,25.981988454540602,5,3,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
965,7,3,2,0.8284661769866943,12.138833476123745,12.889602190074413,16,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,8,3,3,0.875835657119751,18.759979636334062,17.179127763131195,14,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,9,4,0,0.9553500413894653,32.07437212750401,24.305541593412308,3,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
965,10,4,1,0.9586754441261292,23.96802200568832,18.280508150569332,1,9,10,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
965,11,4,2,0.8702274560928345,12.29867875183446,10.708034837392539,15,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,12,4,3,0.9371234774589539,18.088663581923022,15.27363645287954,8,12,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
965,13,4,4,0.8816616535186768,13.871160045731365,11.931568757502001,13,14,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,14,4,5,0.8980103731155396,14.545662589208384,13.666231044503313,12,13,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
965,15,4,6,0.9619038701057434,50.8881889530479,41.87310938775063,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0
965,16,4,7,0.9414627552032471,29.27060216150278,27.293958246079576,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
966,0,0,0,0.9457264542579651,26.58365587182346,21.458364448961923,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
966,1,1,0,0.9400447010993958,37.087047075731924,29.2085443163452,4,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
966,2,1,1,0.9352965354919434,23.303675469800247,19.55696318004981,6,6,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
966,3,1,2,0.9475493431091309,22.311110793494507,18.916183915801525,1,8,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
966,4,2,0,0.933265209197998,22.184690138943722,20.569652764259,7,9,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
966,5,2,1,0.8979877233505249,20.371269781931375,16.230782157290438,10,10,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
966,6,2,2,0.9399393796920776,22.735597277759673,17.34801955184573,5,7,9,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
966,7,2,3,0.9045100212097168,44.0027978055254,37.26336817038826,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,8,2,4,0.9264979362487793,27.63558163107603,20.770854506604557,8,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
966,9,2,5,0.944279670715332,30.563111631627123,24.631478189367854,3,3,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
966,10,2,6,0.9617758393287659,39.196970764656506,31.63736139748106,0,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
967,0,0,0,0.9422922134399414,47.18018570330645,36.96250864526126,4,2,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
967,1,1,0,0.9383681416511536,36.77857832883301,29.122531840563024,5,6,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
967,2,1,1,0.9539175033569336,38.580438286295326,33.39227634173164,2,5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
967,3,1,2,0.8971070051193237,20.132814707900444,13.605202370814439,12,13,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,4,2,0,0.9613889455795288,30.572290033112104,22.394547140454854,0,9,11,3,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
967,5,2,1,0.9316983222961426,32.38691355443615,23.704438717492984,7,8,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
967,6,3,0,0.953558087348938,61.9564683945972,45.959949407859206,3,1,1,6,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
967,7,3,1,0.9371875524520874,19.04967668280576,16.736685494356056,6,15,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
967,8,3,2,0.9028640985488892,19.444181292269878,14.91746123516713,11,14,14,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
967,9,3,3,0.9578155279159546,62.093198851023196,46.874518010861735,1,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0
967,10,4,0,0.860339879989624,20.970781422881597,15.193306307884786,15,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,11,4,1,0.9275022745132446,41.67267354404599,34.76932588504329,9,3,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
967,12,4,2,0.8915063142776489,25.416898860876117,23.40599796352091,13,11,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
967,13,4,3,0.929538369178772,26.58112575846341,27.09775703836478,8,10,8,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
967,14,4,4,0.9179089069366455,39.45567005439628,27.209279568892015,10,4,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,15,4,5,0.8820648193359375,34.03926015950054,27.73346345986496,14,7,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
968,0,0,0,0.9390079379081726,25.52044597551477,20.923917352527972,6,13,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
968,1,1,0,0.928834080696106,26.043594206592832,22.711761151321177,9,11,12,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
968,2,1,1,0.9594380855560303,29.4767243202215,25.490972641642173,0,10,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
968,3,1,2,0.8989406824111938,16.319186147111363,13.924928904643657,12,15,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
968,4,1,3,0.9177469611167908,37.454584820127145,31.459532738593655,10,4,5,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
968,5,1,4,0.8808987736701965,23.611163836733958,21.57592833228711,13,14,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,6,2,0,0.929885745048523,35.57162670996074,30.684457532683318,8,7,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
968,7,2,1,0.9405359625816345,25.683084400276954,22.851011275434843,5,12,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
968,8,2,2,0.941529393196106,31.071010351032648,26.725098711107268,4,8,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
968,9,2,3,0.9555400013923645,53.03423577383923,43.39085383552703,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
968,10,2,4,0.9526972770690918,48.09894527328815,37.83305215805298,2,3,3,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
968,11,3,0,0.9478013515472412,56.45435576895973,41.483579228020105,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
968,12,3,1,0.879015326499939,29.783844729115494,27.967564956244146,14,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,13,3,2,0.930180549621582,37.031407824195966,29.19786998593007,7,5,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
968,14,3,3,0.9103573560714722,49.48533449020761,42.547681709538935,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
968,15,3,4,0.8568063378334045,36.92822283680681,34.3707825427317,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
969,0,0,0,0.9421281814575195,20.80216393141729,17.94517962346413,1,6,6,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
969,1,1,0,0.9388731122016907,22.344672255231004,19.48709964823702,3,5,5,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
969,2,1,1,0.904577374458313,29.266506887515874,29.647206209449994,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,3,1,2,0.9277210831642151,15.869050253512212,13.793465110659291,6,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,4,2,0,0.939306914806366,19.823771955548047,17.527912798977987,2,7,7,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
969,5,2,1,0.9026724100112915,14.730641127870623,11.221726886180381,9,9,9,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
969,6,2,2,0.910079836845398,25.081876471019342,24.266441198752766,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
969,7,2,3,0.9336839318275452,26.30654272244379,22.16162287098531,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
969,8,2,4,0.9376322627067566,45.99772438357434,41.28053303481427,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
969,9,2,5,0.9537649154663086,44.52728626072715,36.18083564339517,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
970,0,0,0,0.9351582527160645,25.958216258258645,19.528896986996415,3,12,15,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
970,1,1,0,0.9287421107292175,19.157536068164877,15.651322269795163,11,24,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,2,1,1,0.9310994148254395,36.397559482150726,32.9823777809218,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,3,1,2,0.9233538508415222,20.79299721896646,15.60777254641471,14,21,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
970,4,2,0,0.9358277320861816,47.936750588575016,34.60965121120566,1,1,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
970,5,3,0,0.9274979829788208,24.54093767642713,21.46161125159486,12,16,11,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
970,6,3,1,0.8965187668800354,13.622085981251367,12.755238247751048,23,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,7,3,2,0.9139156341552734,26.55099499553686,21.007684626935166,18,10,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,8,3,3,0.8934006690979004,26.173098653784493,23.973613491827685,24,11,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970,9,3,4,0.9126614332199097,21.193811011692752,17.443017573489474,19,19,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970,10,3,5,0.9215365648269653,25.682656600735797,22.352059135057203,15,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,11,4,0,0.8930225372314453,21.454858217786736,15.204028642760676,25,18,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,12,4,1,0.9346131086349487,36.497448226159904,30.306292388268776,4,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
970,13,5,0,0.908179759979248,22.653822330188714,18.11872854195101,20,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,14,5,1,0.9210848212242126,19.33026140622633,15.08529348868981,17,23,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
970,15,5,2,0.8859182000160217,19.73010947205209,12.792407291452886,26,22,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,16,5,3,0.9353082180023193,38.66906877381386,29.53418782482928,2,3,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,17,5,4,0.926140308380127,24.653423822383473,18.851888922873755,13,15,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
970,18,5,5,0.9292820692062378,38.73625308014373,29.90918051366639,8,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,19,5,6,0.9211486577987671,37.975973455831664,28.299026014018864,16,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,20,6,0,0.9470009803771973,27.061860602315754,20.183122555961752,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
